name,integer
Walk_p17_r04_v02_c05.mp4,30
Walk_p15_r03_v15_c06.mp4,30
Usetelephone_p13_r00_v10_c02.mp4,29
WatchTV_p03_r00_v19_c05.mp4,31
Walk_p03_r00_v06_c04.mp4,30
Walk_p17_r09_v12_c03.mp4,30
Getup_p06_r01_v11_c01.mp4,14
Eat.Attable_p07_r01_v08_c02.mp4,11
Drink.Frombottle_p04_r15_v04_c04.mp4,7
Leave_p07_r01_v04_c07.mp4,16
Sitdown_p06_r02_v11_c02.mp4,25
Walk_p17_r06_v11_c07.mp4,30
Walk_p03_r04_v08_c04.mp4,30
Walk_p03_r03_v16_c07.mp4,30
Makecoffee.Pourwater_p12_r00_v11_c06.mp4,18
Walk_p17_r16_v11_c06.mp4,30
Drink.Frombottle_p12_r02_v02_c05.mp4,7
Walk_p07_r12_v06_c05.mp4,30
Maketea.Insertteabag_p15_r02_v14_c07.mp4,20
Readbook_p13_r01_v12_c02.mp4,24
Makecoffee.Pourgrains_p07_r00_v02_c03.mp4,17
Sitdown_p13_r00_v07_c04.mp4,25
Walk_p13_r11_v20_c06.mp4,30
Leave_p06_r00_v13_c07.mp4,16
Walk_p12_r05_v02_c05.mp4,30
Readbook_p06_r00_v15_c01.mp4,24
Drink.Fromcup_p17_r04_v03_c05.mp4,9
Drink.Fromcup_p15_r01_v03_c05.mp4,9
Drink.Fromglass_p03_r08_v18_c06.mp4,10
Readbook_p04_r02_v09_c01.mp4,24
Walk_p13_r05_v05_c04.mp4,30
Walk_p03_r07_v18_c03.mp4,30
Walk_p03_r13_v13_c02.mp4,30
Sitdown_p12_r07_v02_c04.mp4,25
Walk_p13_r21_v04_c04.mp4,30
Pour.Fromcan_p15_r01_v10_c02.mp4,22
Drink.Fromcup_p03_r05_v01_c05.mp4,9
Sitdown_p03_r02_v12_c01.mp4,25
Walk_p15_r07_v06_c05.mp4,30
Drink.Fromcup_p12_r01_v06_c05.mp4,9
Walk_p09_r01_v14_c03.mp4,30
WatchTV_p17_r03_v02_c05.mp4,31
Sitdown_p17_r10_v09_c02.mp4,25
Uselaptop_p13_r00_v13_c01.mp4,27
Laydown_p12_r00_v06_c04.mp4,15
Walk_p03_r10_v03_c05.mp4,30
Walk_p15_r04_v13_c07.mp4,30
Uselaptop_p03_r00_v08_c04.mp4,27
Walk_p17_r29_v03_c05.mp4,30
Cook.Stir_p09_r03_v12_c07.mp4,4
Readbook_p06_r02_v03_c05.mp4,24
Pour.Fromcan_p06_r00_v12_c06.mp4,22
Sitdown_p09_r01_v07_c05.mp4,25
Cook.Stir_p17_r01_v15_c07.mp4,4
WatchTV_p04_r03_v03_c05.mp4,31
Walk_p03_r03_v12_c02.mp4,30
Cook.Cleandishes_p07_r02_v06_c03.mp4,1
Makecoffee.Pourwater_p13_r01_v20_c06.mp4,18
Cook.Cleanup_p15_r09_v13_c06.mp4,2
Pour.Frombottle_p13_r02_v24_c04.mp4,21
Eat.Snack_p13_r00_v21_c03.mp4,12
Takepills_p06_r00_v13_c03.mp4,26
Walk_p06_r14_v13_c07.mp4,30
Drink.Fromcup_p13_r12_v11_c02.mp4,9
Walk_p03_r22_v02_c05.mp4,30
Drink.Fromcup_p07_r00_v21_c07.mp4,9
Drink.Fromcup_p09_r02_v05_c04.mp4,9
Cook.Stir_p09_r10_v13_c07.mp4,4
Drink.Fromcup_p03_r00_v11_c01.mp4,9
Drink.Fromcup_p03_r03_v10_c02.mp4,9
WatchTV_p03_r04_v07_c04.mp4,31
Walk_p17_r30_v12_c06.mp4,30
Walk_p15_r00_v06_c05.mp4,30
Drink.Frombottle_p15_r02_v04_c05.mp4,7
Walk_p03_r05_v07_c04.mp4,30
Pour.Fromkettle_p03_r00_v15_c03.mp4,23
Drink.Fromcup_p04_r06_v08_c01.mp4,9
Sitdown_p03_r05_v07_c05.mp4,25
Takepills_p04_r00_v04_c05.mp4,26
Walk_p15_r04_v14_c03.mp4,30
Leave_p09_r02_v15_c06.mp4,16
Eat.Attable_p07_r44_v08_c01.mp4,11
Sitdown_p12_r00_v04_c05.mp4,25
Walk_p17_r15_v02_c05.mp4,30
Walk_p17_r01_v13_c06.mp4,30
Eat.Snack_p06_r04_v11_c01.mp4,12
Cook.Stir_p07_r03_v21_c07.mp4,4
Walk_p09_r05_v13_c06.mp4,30
Pour.Frombottle_p13_r01_v13_c02.mp4,21
Getup_p06_r00_v06_c05.mp4,14
Drink.Fromcup_p03_r00_v16_c06.mp4,9
Walk_p09_r03_v07_c05.mp4,30
Cook.Cleanup_p03_r00_v18_c03.mp4,2
Drink.Fromcup_p06_r00_v10_c02.mp4,9
Walk_p04_r00_v06_c05.mp4,30
Leave_p09_r02_v05_c05.mp4,16
Drink.Fromcup_p17_r01_v14_c03.mp4,9
Walk_p15_r02_v05_c04.mp4,30
Eat.Attable_p13_r03_v08_c02.mp4,11
Readbook_p15_r05_v01_c05.mp4,24
Drink.Fromcan_p12_r01_v06_c04.mp4,8
Readbook_p03_r00_v08_c05.mp4,24
Cook.Cleanup_p03_r05_v18_c07.mp4,2
Walk_p04_r12_v17_c07.mp4,30
Cook.Cut_p09_r01_v13_c06.mp4,3
Cook.Stir_p09_r05_v12_c07.mp4,4
Getup_p07_r06_v06_c05.mp4,14
Walk_p09_r01_v02_c04.mp4,30
Drink.Fromcup_p06_r13_v03_c04.mp4,9
Drink.Fromcup_p07_r00_v20_c07.mp4,9
Usetelephone_p12_r01_v01_c04.mp4,29
Drink.Fromcup_p12_r03_v03_c05.mp4,9
Pour.Frombottle_p03_r05_v06_c05.mp4,21
Drink.Fromcup_p13_r01_v05_c04.mp4,9
Drink.Fromcup_p09_r10_v08_c01.mp4,9
Takepills_p15_r00_v10_c01.mp4,26
Sitdown_p04_r00_v08_c02.mp4,25
Drink.Fromcup_p07_r04_v21_c06.mp4,9
Eat.Attable_p04_r19_v08_c02.mp4,11
Walk_p03_r45_v02_c04.mp4,30
Drink.Fromcan_p12_r01_v14_c05.mp4,8
Drink.Frombottle_p04_r00_v07_c05.mp4,7
Drink.Fromcup_p15_r02_v14_c03.mp4,9
Walk_p07_r01_v01_c03.mp4,30
Walk_p17_r16_v10_c02.mp4,30
Walk_p17_r37_v03_c05.mp4,30
Getup_p06_r00_v07_c01.mp4,14
Usetelephone_p17_r00_v08_c01.mp4,29
Enter_p04_r01_v15_c06.mp4,13
Walk_p09_r11_v12_c03.mp4,30
Walk_p17_r06_v08_c02.mp4,30
Eat.Attable_p04_r06_v08_c02.mp4,11
Uselaptop_p07_r00_v07_c04.mp4,27
Sitdown_p06_r01_v27_c01.mp4,25
Sitdown_p13_r04_v11_c01.mp4,25
WatchTV_p06_r00_v02_c05.mp4,31
Readbook_p06_r00_v01_c04.mp4,24
Walk_p03_r34_v04_c04.mp4,30
Cook.Cleanup_p06_r03_v12_c06.mp4,2
Readbook_p13_r00_v04_c04.mp4,24
Walk_p03_r03_v07_c04.mp4,30
Drink.Frombottle_p04_r00_v04_c04.mp4,7
Cook.Cleanup_p17_r03_v15_c06.mp4,2
Sitdown_p15_r02_v10_c02.mp4,25
Laydown_p03_r02_v06_c05.mp4,15
Drink.Fromcan_p03_r05_v02_c05.mp4,8
Sitdown_p09_r03_v11_c01.mp4,25
Drink.Fromcup_p15_r05_v14_c03.mp4,9
Drink.Fromcup_p12_r03_v04_c05.mp4,9
Cook.Cleanup_p04_r01_v14_c06.mp4,2
Cook.Usestove_p07_r15_v21_c06.mp4,5
Getup_p12_r02_v03_c04.mp4,14
Eat.Snack_p06_r06_v06_c05.mp4,12
Drink.Fromcup_p09_r11_v08_c01.mp4,9
Walk_p03_r03_v07_c05.mp4,30
Readbook_p12_r03_v02_c04.mp4,24
Walk_p06_r01_v15_c02.mp4,30
Takepills_p15_r02_v10_c01.mp4,26
WatchTV_p09_r00_v07_c04.mp4,31
Walk_p15_r06_v15_c07.mp4,30
Readbook_p13_r02_v13_c02.mp4,24
Drink.Fromcup_p17_r01_v14_c06.mp4,9
Walk_p06_r06_v13_c07.mp4,30
WatchTV_p09_r04_v07_c05.mp4,31
Walk_p03_r01_v07_c04.mp4,30
Enter_p06_r02_v26_c01.mp4,13
Walk_p15_r00_v14_c07.mp4,30
Drink.Fromcan_p12_r00_v03_c05.mp4,8
Sitdown_p09_r01_v02_c05.mp4,25
Drink.Fromcup_p15_r06_v13_c03.mp4,9
Cook.Cleanup_p04_r01_v18_c07.mp4,2
Makecoffee.Pourwater_p15_r00_v13_c06.mp4,18
Sitdown_p07_r00_v10_c01.mp4,25
Eat.Attable_p07_r02_v08_c02.mp4,11
Drink.Fromcup_p12_r08_v01_c04.mp4,9
Walk_p15_r28_v17_c06.mp4,30
Cook.Stir_p09_r16_v12_c07.mp4,4
Cook.Cleanup_p06_r01_v12_c06.mp4,2
Drink.Fromcup_p07_r01_v08_c01.mp4,9
Drink.Fromcup_p04_r10_v09_c02.mp4,9
Drink.Fromcup_p13_r10_v08_c02.mp4,9
Drink.Fromglass_p03_r00_v18_c06.mp4,10
Walk_p07_r04_v06_c03.mp4,30
Eat.Snack_p06_r05_v11_c01.mp4,12
Eat.Snack_p13_r02_v21_c06.mp4,12
Drink.Frombottle_p03_r01_v05_c04.mp4,7
Drink.Fromcup_p09_r18_v08_c01.mp4,9
Walk_p03_r05_v06_c05.mp4,30
Drink.Fromcup_p03_r03_v11_c01.mp4,9
Walk_p03_r01_v11_c01.mp4,30
Drink.Fromcan_p04_r09_v03_c04.mp4,8
Walk_p17_r18_v12_c03.mp4,30
Walk_p15_r02_v07_c04.mp4,30
Eat.Attable_p07_r18_v08_c01.mp4,11
Enter_p17_r02_v04_c05.mp4,13
Uselaptop_p09_r00_v05_c05.mp4,27
Getup_p06_r00_v26_c01.mp4,14
Walk_p13_r02_v06_c04.mp4,30
Drink.Fromcup_p12_r03_v03_c04.mp4,9
Sitdown_p09_r04_v11_c01.mp4,25
Walk_p03_r01_v12_c01.mp4,30
Drink.Fromcup_p12_r02_v06_c05.mp4,9
Makecoffee.Pourgrains_p04_r00_v14_c06.mp4,17
Drink.Fromcan_p13_r01_v23_c06.mp4,8
Uselaptop_p13_r01_v11_c01.mp4,27
Uselaptop_p15_r02_v11_c02.mp4,27
Walk_p09_r04_v14_c03.mp4,30
WatchTV_p09_r02_v04_c05.mp4,31
Drink.Fromcup_p09_r02_v15_c07.mp4,9
Sitdown_p04_r01_v05_c05.mp4,25
WatchTV_p12_r00_v03_c05.mp4,31
Uselaptop_p09_r00_v04_c04.mp4,27
Sitdown_p06_r00_v09_c01.mp4,25
Eat.Attable_p13_r05_v19_c01.mp4,11
Drink.Fromcup_p12_r03_v06_c04.mp4,9
Drink.Fromcup_p12_r03_v05_c05.mp4,9
Walk_p09_r04_v13_c03.mp4,30
Readbook_p03_r00_v19_c05.mp4,24
Walk_p12_r06_v07_c04.mp4,30
Makecoffee.Pourgrains_p04_r00_v15_c06.mp4,17
Getup_p03_r11_v19_c05.mp4,14
Drink.Fromcup_p04_r03_v17_c06.mp4,9
Sitdown_p13_r03_v10_c02.mp4,25
Enter_p06_r02_v05_c04.mp4,13
Leave_p09_r02_v11_c01.mp4,16
Sitdown_p13_r02_v10_c02.mp4,25
Drink.Fromcup_p12_r00_v12_c07.mp4,9
Laydown_p03_r00_v19_c05.mp4,15
Enter_p06_r01_v12_c07.mp4,13
Walk_p13_r07_v21_c06.mp4,30
Eat.Attable_p13_r10_v09_c01.mp4,11
Drink.Frombottle_p09_r01_v06_c04.mp4,7
Enter_p09_r02_v06_c04.mp4,13
Walk_p15_r22_v16_c06.mp4,30
Cook.Cleanup_p07_r13_v20_c06.mp4,2
Walk_p09_r08_v13_c03.mp4,30
Walk_p17_r04_v08_c02.mp4,30
Drink.Fromcup_p03_r00_v06_c05.mp4,9
Usetelephone_p15_r03_v02_c05.mp4,29
Drink.Fromcup_p06_r02_v01_c04.mp4,9
Cook.Usestove_p09_r09_v13_c06.mp4,5
Uselaptop_p09_r00_v03_c04.mp4,27
Drink.Fromcup_p12_r14_v01_c04.mp4,9
Walk_p03_r23_v04_c04.mp4,30
Walk_p03_r08_v12_c01.mp4,30
Sitdown_p12_r06_v04_c05.mp4,25
Takepills_p13_r01_v11_c02.mp4,26
Walk_p17_r17_v11_c06.mp4,30
Eat.Attable_p04_r06_v12_c02.mp4,11
Eat.Attable_p13_r05_v08_c02.mp4,11
Walk_p15_r08_v17_c06.mp4,30
Readbook_p03_r02_v11_c01.mp4,24
Getup_p09_r01_v04_c05.mp4,14
Walk_p15_r05_v02_c05.mp4,30
Readbook_p04_r02_v04_c05.mp4,24
Drink.Fromcup_p15_r01_v10_c02.mp4,9
Eat.Attable_p07_r36_v08_c02.mp4,11
Sitdown_p03_r04_v02_c05.mp4,25
Usetelephone_p17_r00_v02_c04.mp4,29
Uselaptop_p06_r00_v05_c04.mp4,27
Getup_p06_r03_v05_c04.mp4,14
Sitdown_p13_r04_v10_c01.mp4,25
Uselaptop_p17_r01_v06_c05.mp4,27
Pour.Frombottle_p03_r00_v06_c05.mp4,21
Enter_p09_r00_v02_c05.mp4,13
Eat.Attable_p13_r09_v09_c01.mp4,11
Takepills_p17_r02_v05_c05.mp4,26
Walk_p12_r06_v05_c04.mp4,30
Cook.Cut_p04_r01_v17_c07.mp4,3
Eat.Attable_p04_r05_v12_c01.mp4,11
Readbook_p06_r01_v27_c01.mp4,24
Drink.Fromglass_p03_r03_v19_c05.mp4,10
Drink.Fromcup_p13_r04_v21_c06.mp4,9
Walk_p12_r16_v13_c06.mp4,30
Cook.Cleanup_p15_r02_v13_c03.mp4,2
Leave_p06_r02_v13_c03.mp4,16
Leave_p06_r00_v04_c04.mp4,16
Drink.Fromcup_p15_r01_v10_c01.mp4,9
Drink.Fromcup_p03_r01_v08_c05.mp4,9
Takepills_p03_r01_v18_c03.mp4,26
Walk_p12_r13_v04_c05.mp4,30
WatchTV_p06_r10_v03_c05.mp4,31
Walk_p03_r47_v04_c04.mp4,30
Walk_p15_r24_v14_c06.mp4,30
Getup_p09_r00_v10_c01.mp4,14
Walk_p17_r04_v07_c02.mp4,30
Usetelephone_p03_r01_v13_c02.mp4,29
Walk_p15_r03_v12_c01.mp4,30
Walk_p09_r03_v05_c05.mp4,30
Cook.Cleanup_p17_r02_v15_c06.mp4,2
Cook.Cleandishes_p04_r03_v14_c06.mp4,1
Cook.Stir_p09_r03_v13_c07.mp4,4
Getup_p06_r00_v05_c04.mp4,14
Drink.Frombottle_p09_r00_v06_c05.mp4,7
Drink.Fromcup_p04_r02_v01_c04.mp4,9
Readbook_p03_r03_v05_c05.mp4,24
Pour.Fromkettle_p09_r00_v15_c03.mp4,23
Leave_p03_r02_v10_c01.mp4,16
Walk_p04_r02_v14_c03.mp4,30
Drink.Fromcup_p13_r08_v19_c01.mp4,9
Eat.Snack_p09_r04_v15_c03.mp4,12
Drink.Fromcan_p12_r00_v03_c04.mp4,8
Leave_p09_r00_v15_c03.mp4,16
Drink.Fromcup_p03_r04_v15_c03.mp4,9
Drink.Fromglass_p03_r05_v18_c06.mp4,10
Drink.Frombottle_p12_r01_v02_c05.mp4,7
Drink.Fromcup_p04_r11_v05_c05.mp4,9
Drink.Fromcup_p07_r10_v21_c06.mp4,9
Walk_p17_r10_v12_c03.mp4,30
WatchTV_p09_r00_v05_c04.mp4,31
Sitdown_p12_r05_v05_c05.mp4,25
Sitdown_p07_r00_v08_c02.mp4,25
Drink.Fromcup_p07_r11_v08_c02.mp4,9
Sitdown_p09_r04_v05_c04.mp4,25
Drink.Fromcup_p06_r02_v03_c05.mp4,9
Walk_p03_r34_v02_c05.mp4,30
Walk_p17_r21_v05_c05.mp4,30
Eat.Attable_p06_r07_v07_c02.mp4,11
Usetelephone_p03_r02_v07_c04.mp4,29
Drink.Fromcup_p09_r01_v01_c04.mp4,9
Drink.Fromcup_p06_r01_v10_c01.mp4,9
Cook.Stir_p09_r09_v13_c06.mp4,4
Walk_p15_r40_v16_c06.mp4,30
Walk_p13_r03_v21_c06.mp4,30
Sitdown_p17_r05_v03_c05.mp4,25
Walk_p03_r02_v18_c06.mp4,30
Walk_p15_r08_v17_c07.mp4,30
Drink.Fromcup_p09_r17_v08_c01.mp4,9
Walk_p03_r03_v16_c06.mp4,30
Readbook_p06_r00_v04_c04.mp4,24
Enter_p12_r00_v02_c04.mp4,13
Cook.Usestove_p09_r09_v13_c03.mp4,5
Cook.Stir_p04_r01_v17_c03.mp4,4
Cutbread_p15_r00_v08_c02.mp4,6
Pour.Fromcan_p03_r01_v18_c03.mp4,22
Walk_p15_r08_v05_c05.mp4,30
Takepills_p04_r00_v04_c04.mp4,26
Cook.Stir_p09_r01_v13_c06.mp4,4
Walk_p17_r01_v10_c02.mp4,30
Cook.Cleanup_p09_r00_v13_c03.mp4,2
Readbook_p04_r00_v04_c05.mp4,24
Cook.Usestove_p09_r15_v13_c06.mp4,5
Drink.Fromcup_p13_r03_v13_c01.mp4,9
Getup_p09_r03_v06_c04.mp4,14
Cook.Cleanup_p07_r10_v20_c03.mp4,2
Walk_p17_r06_v15_c07.mp4,30
Walk_p07_r10_v21_c07.mp4,30
Leave_p09_r00_v14_c07.mp4,16
Drink.Fromcup_p12_r15_v01_c04.mp4,9
Walk_p03_r01_v18_c07.mp4,30
Readbook_p12_r05_v06_c04.mp4,24
Getup_p04_r00_v03_c05.mp4,14
Getup_p17_r01_v09_c01.mp4,14
Readbook_p13_r03_v03_c04.mp4,24
Walk_p09_r03_v12_c06.mp4,30
Readbook_p13_r01_v04_c04.mp4,24
Uselaptop_p17_r00_v03_c05.mp4,27
Sitdown_p13_r00_v05_c04.mp4,25
Cook.Cut_p04_r01_v17_c03.mp4,3
Cook.Stir_p09_r19_v12_c06.mp4,4
Walk_p06_r04_v13_c07.mp4,30
WatchTV_p04_r01_v03_c04.mp4,31
Drink.Fromcup_p17_r03_v01_c05.mp4,9
Walk_p06_r01_v12_c07.mp4,30
Takepills_p15_r00_v04_c05.mp4,26
Takepills_p12_r00_v04_c05.mp4,26
Walk_p03_r36_v02_c04.mp4,30
Usetelephone_p03_r01_v19_c05.mp4,29
Cook.Stir_p09_r03_v13_c06.mp4,4
Eat.Attable_p13_r31_v08_c02.mp4,11
Walk_p03_r00_v16_c07.mp4,30
Walk_p03_r19_v02_c05.mp4,30
Walk_p17_r08_v08_c02.mp4,30
Getup_p06_r07_v06_c04.mp4,14
Walk_p04_r04_v16_c07.mp4,30
Takepills_p03_r03_v04_c04.mp4,26
Sitdown_p17_r07_v04_c05.mp4,25
Drink.Fromcup_p15_r04_v08_c01.mp4,9
Drink.Fromcup_p15_r01_v17_c06.mp4,9
Readbook_p17_r04_v04_c04.mp4,24
Drink.Fromcan_p12_r01_v07_c05.mp4,8
Drink.Fromcup_p09_r00_v01_c04.mp4,9
Sitdown_p12_r09_v05_c05.mp4,25
Drink.Fromcup_p13_r08_v11_c02.mp4,9
Drink.Fromcup_p09_r01_v10_c01.mp4,9
Sitdown_p03_r04_v11_c02.mp4,25
Cook.Cleanup_p17_r00_v12_c03.mp4,2
Drink.Fromcup_p15_r05_v01_c05.mp4,9
Enter_p04_r01_v04_c04.mp4,13
Walk_p15_r05_v14_c07.mp4,30
Walk_p06_r01_v12_c06.mp4,30
Walk_p15_r01_v15_c03.mp4,30
Enter_p06_r01_v13_c06.mp4,13
Walk_p04_r02_v15_c06.mp4,30
Drink.Fromglass_p03_r11_v18_c03.mp4,10
Drink.Fromcan_p06_r00_v14_c02.mp4,8
Walk_p12_r00_v05_c04.mp4,30
Getup_p03_r02_v11_c02.mp4,14
Walk_p12_r06_v03_c05.mp4,30
Cook.Cut_p15_r00_v15_c03.mp4,3
Readbook_p06_r01_v07_c02.mp4,24
Makecoffee.Pourwater_p06_r00_v12_c06.mp4,18
Walk_p13_r00_v21_c03.mp4,30
Readbook_p12_r02_v07_c04.mp4,24
Drink.Fromcup_p09_r05_v05_c05.mp4,9
Usetelephone_p13_r04_v04_c04.mp4,29
Cook.Cleanup_p15_r02_v17_c06.mp4,2
Cook.Cleanup_p07_r03_v20_c03.mp4,2
Readbook_p17_r01_v08_c01.mp4,24
WatchTV_p07_r01_v03_c05.mp4,31
Walk_p04_r12_v04_c05.mp4,30
Leave_p06_r01_v12_c07.mp4,16
WatchTV_p07_r08_v04_c05.mp4,31
Walk_p09_r00_v16_c06.mp4,30
Walk_p17_r01_v12_c03.mp4,30
Sitdown_p04_r04_v04_c04.mp4,25
Walk_p06_r00_v05_c05.mp4,30
Walk_p12_r03_v13_c07.mp4,30
Pour.Frombottle_p04_r01_v06_c05.mp4,21
Walk_p15_r11_v11_c02.mp4,30
WatchTV_p06_r00_v05_c04.mp4,31
Drink.Fromcup_p17_r01_v10_c01.mp4,9
Laydown_p12_r00_v14_c05.mp4,15
Sitdown_p07_r03_v09_c01.mp4,25
Makecoffee.Pourwater_p17_r00_v11_c06.mp4,18
Maketea.Boilwater_p12_r00_v11_c06.mp4,19
Enter_p06_r01_v26_c01.mp4,13
Eat.Attable_p07_r23_v08_c02.mp4,11
Getup_p06_r02_v14_c01.mp4,14
Cook.Cleanup_p15_r11_v13_c06.mp4,2
Cook.Stir_p15_r00_v17_c06.mp4,4
Makecoffee.Pourwater_p03_r01_v16_c06.mp4,18
Cook.Stir_p15_r04_v16_c07.mp4,4
Readbook_p03_r02_v03_c05.mp4,24
Walk_p17_r00_v08_c02.mp4,30
Cook.Stir_p13_r03_v23_c06.mp4,4
Sitdown_p07_r01_v04_c05.mp4,25
Cook.Cleanup_p15_r00_v14_c06.mp4,2
Drink.Frombottle_p04_r10_v04_c04.mp4,7
Eat.Snack_p15_r00_v12_c01.mp4,12
Walk_p12_r01_v04_c05.mp4,30
Drink.Fromcup_p04_r03_v15_c07.mp4,9
Drink.Fromcup_p06_r01_v08_c01.mp4,9
Eat.Attable_p03_r04_v10_c01.mp4,11
Usetelephone_p03_r04_v12_c01.mp4,29
Drink.Fromcup_p04_r00_v16_c07.mp4,9
WatchTV_p04_r02_v06_c05.mp4,31
Cook.Cleanup_p07_r06_v06_c06.mp4,2
Drink.Fromcup_p07_r04_v08_c02.mp4,9
Drink.Fromcup_p04_r00_v12_c02.mp4,9
Getup_p06_r00_v02_c05.mp4,14
Cook.Stir_p15_r08_v16_c07.mp4,4
Eat.Snack_p09_r03_v13_c06.mp4,12
Walk_p15_r15_v16_c03.mp4,30
Walk_p13_r02_v23_c07.mp4,30
Readbook_p09_r02_v01_c04.mp4,24
Eat.Attable_p17_r01_v10_c02.mp4,11
Drink.Fromcup_p03_r03_v16_c06.mp4,9
Walk_p17_r14_v06_c05.mp4,30
Walk_p07_r05_v04_c05.mp4,30
Walk_p09_r01_v04_c05.mp4,30
Getup_p06_r02_v26_c01.mp4,14
Cook.Cut_p15_r01_v15_c03.mp4,3
Drink.Fromcup_p03_r03_v12_c01.mp4,9
Drink.Fromcup_p03_r01_v10_c01.mp4,9
WatchTV_p04_r00_v03_c04.mp4,31
Sitdown_p09_r00_v08_c01.mp4,25
Enter_p03_r02_v19_c04.mp4,13
Walk_p04_r02_v15_c03.mp4,30
Walk_p15_r06_v02_c04.mp4,30
Walk_p15_r13_v02_c04.mp4,30
Walk_p03_r24_v02_c04.mp4,30
Walk_p15_r07_v13_c07.mp4,30
Drink.Fromcup_p03_r15_v04_c04.mp4,9
Usetelephone_p15_r04_v02_c04.mp4,29
Getup_p12_r05_v03_c05.mp4,14
Getup_p17_r10_v09_c01.mp4,14
WatchTV_p09_r01_v05_c05.mp4,31
Leave_p07_r03_v06_c06.mp4,16
Getup_p17_r07_v09_c01.mp4,14
Walk_p17_r05_v11_c03.mp4,30
Readbook_p17_r05_v09_c02.mp4,24
Drink.Fromcup_p17_r02_v02_c04.mp4,9
Eat.Attable_p09_r15_v08_c01.mp4,11
Laydown_p12_r01_v03_c04.mp4,15
Drink.Fromcup_p03_r02_v10_c02.mp4,9
Readbook_p03_r01_v19_c04.mp4,24
Cook.Cleandishes_p09_r04_v13_c06.mp4,1
Drink.Fromcup_p09_r20_v08_c01.mp4,9
Walk_p03_r14_v04_c04.mp4,30
Drink.Frombottle_p15_r00_v05_c04.mp4,7
Walk_p17_r11_v05_c05.mp4,30
Walk_p15_r14_v15_c06.mp4,30
Drink.Fromcup_p03_r07_v16_c06.mp4,9
Uselaptop_p03_r00_v08_c05.mp4,27
Usetelephone_p03_r04_v02_c05.mp4,29
Getup_p03_r00_v13_c02.mp4,14
Walk_p07_r01_v22_c06.mp4,30
Drink.Fromcup_p13_r02_v21_c06.mp4,9
Drink.Fromcup_p17_r01_v02_c04.mp4,9
Drink.Fromcup_p09_r19_v08_c01.mp4,9
Drink.Fromcup_p03_r06_v04_c04.mp4,9
Walk_p03_r24_v03_c04.mp4,30
Getup_p03_r03_v13_c02.mp4,14
Enter_p07_r01_v07_c05.mp4,13
Readbook_p17_r05_v04_c05.mp4,24
Walk_p15_r05_v03_c05.mp4,30
Cook.Stir_p07_r14_v21_c07.mp4,4
Eat.Attable_p13_r23_v09_c01.mp4,11
Drink.Fromcup_p07_r08_v21_c06.mp4,9
Walk_p15_r06_v16_c06.mp4,30
Drink.Fromcup_p06_r01_v26_c01.mp4,9
Drink.Fromglass_p03_r02_v18_c03.mp4,10
Walk_p17_r15_v09_c02.mp4,30
Pour.Frombottle_p07_r00_v10_c02.mp4,21
Laydown_p03_r01_v19_c04.mp4,15
Takepills_p17_r03_v03_c05.mp4,26
Drink.Fromcan_p12_r02_v07_c04.mp4,8
Walk_p09_r02_v06_c04.mp4,30
Usetablet_p03_r01_v19_c04.mp4,28
Readbook_p17_r00_v06_c05.mp4,24
Drink.Fromcup_p04_r04_v16_c03.mp4,9
Getup_p12_r03_v05_c04.mp4,14
Cook.Cleandishes_p07_r00_v21_c06.mp4,1
Cook.Usestove_p09_r11_v13_c06.mp4,5
Walk_p17_r10_v03_c05.mp4,30
Enter_p04_r01_v14_c06.mp4,13
Cook.Stir_p17_r05_v15_c03.mp4,4
Eat.Attable_p09_r04_v08_c01.mp4,11
Drink.Frombottle_p13_r01_v13_c02.mp4,7
Cook.Cleanup_p04_r01_v18_c06.mp4,2
Walk_p03_r00_v08_c04.mp4,30
Drink.Fromcup_p13_r05_v21_c06.mp4,9
Makecoffee.Pourgrains_p17_r00_v11_c03.mp4,17
Walk_p04_r04_v11_c02.mp4,30
Cook.Cleanup_p15_r00_v15_c03.mp4,2
Walk_p07_r05_v07_c05.mp4,30
Walk_p09_r03_v13_c03.mp4,30
Walk_p03_r03_v06_c04.mp4,30
Cook.Usestove_p07_r09_v21_c06.mp4,5
Uselaptop_p04_r00_v13_c01.mp4,27
Walk_p17_r13_v06_c05.mp4,30
Walk_p15_r02_v06_c05.mp4,30
WatchTV_p04_r01_v05_c04.mp4,31
WatchTV_p03_r01_v19_c05.mp4,31
Walk_p13_r02_v21_c07.mp4,30
Maketea.Boilwater_p15_r00_v17_c06.mp4,19
Sitdown_p06_r03_v14_c02.mp4,25
Cook.Usestove_p09_r10_v12_c06.mp4,5
Walk_p03_r01_v18_c06.mp4,30
Getup_p15_r01_v05_c05.mp4,14
Walk_p07_r01_v21_c06.mp4,30
Readbook_p06_r05_v07_c01.mp4,24
Eat.Attable_p06_r12_v07_c02.mp4,11
Walk_p15_r02_v14_c07.mp4,30
Usetelephone_p03_r02_v06_c05.mp4,29
Walk_p15_r04_v14_c06.mp4,30
Walk_p04_r04_v17_c07.mp4,30
Readbook_p15_r00_v11_c02.mp4,24
Sitdown_p06_r04_v15_c01.mp4,25
Walk_p12_r00_v03_c04.mp4,30
Cook.Stir_p17_r02_v15_c03.mp4,4
Walk_p13_r00_v05_c04.mp4,30
Cook.Stir_p15_r01_v17_c03.mp4,4
Drink.Fromcup_p06_r05_v12_c03.mp4,9
